strain,length,width,phase
YmiA_stop,28.280666,8.840143,lag
YmiA_stop,30.224138,8.851721,lag
YmiA_stop,28.936586,8.8552,lag
YmiA_stop,20.70143,8.863215,lag
YmiA_stop,36.94815,8.86448,lag
YmiA_stop,24.588251,8.868386,lag
YmiA_stop,25.419577,8.873054,lag
YmiA_stop,17.305616,8.915968,lag
YmiA_stop,22.913052,8.9807625,lag
YmiA_stop,21.25251,9.006953,lag
YmiA_stop,31.673292,9.068726,lag
YmiA_stop,24.860502,9.082461,lag
YmiA_stop,22.685812,9.103553,lag
YmiA_stop,19.758478,9.242982,lag
YmiA_stop,26.544853,9.452393,lag
YmiA_stop,22.69339,15.700671,lag
YkgS_stop,39.18614,6.3387403,exp
YkgS_stop,26.235401,6.4847107,exp
YkgS_stop,34.760056,6.565768,exp
YkgS_stop,35.232895,6.5691695,exp
YkgS_stop,36.978966,6.6031537,exp
YkgS_stop,32.155663,6.658979,exp
YkgS_stop,35.81972,6.667654,exp
YkgS_stop,36.066166,6.7835517,exp
YkgS_stop,43.629738,6.8018737,exp
YkgS_stop,31.081713,6.884704,exp
YkgS_stop,29.845177,6.9068274,exp
YkgS_stop,31.608805,6.9420586,exp
YkgS_stop,27.013405,6.9442677,exp
YkgS_stop,30.260576,6.979291,exp
YkgS_stop,35.193516,6.983927,exp
YkgS_stop,28.375612,7.07247,exp
YkgS_stop,29.496243,7.083198,exp
YkgS_stop,33.691296,7.0913286,exp
YkgS_stop,20.133585,7.117999,exp
YkgS_stop,30.233051,7.202459,exp
YkgS_stop,24.933586,7.218652,exp
YkgS_stop,18.879852,7.2552648,exp
YkgS_stop,37.0919,7.2732725,exp
YkgS_stop,23.43548,7.2948904,exp
YkgS_stop,29.52554,7.308847,exp
YkgS_stop,31.329144,7.317047,exp
YkgS_stop,33.43589,7.320664,exp
YkgS_stop,24.004091,7.3439097,exp
YkgS_stop,20.127605,7.3758407,exp
YkgS_stop,28.653454,7.376578,exp
YkgS_stop,29.099121,7.3787723,exp
YkgS_stop,25.832876,7.3997126,exp
YkgS_stop,29.122429,7.406981,exp
YkgS_stop,28.293507,7.424731,exp
YkgS_stop,21.685442,7.506052,exp
YkgS_stop,32.443966,7.5241647,exp
YkgS_stop,28.51266,7.529424,exp
YkgS_stop,48.945312,7.5479255,exp
YkgS_stop,33.250877,7.556623,exp
YkgS_stop,29.739859,7.560993,exp
YkgS_stop,25.17842,7.569981,exp
YkgS_stop,23.603996,7.59364,exp
YkgS_stop,34.961372,7.6327443,exp
YkgS_stop,26.594563,7.652301,exp
YkgS_stop,31.337666,7.657421,exp
YkgS_stop,25.310013,7.663995,exp
YkgS_stop,24.397825,7.672087,exp
YkgS_stop,31.355427,7.678465,exp
YkgS_stop,21.674807,7.6832595,exp
YkgS_stop,26.72914,7.7066727,exp
YkgS_stop,24.330818,7.7109466,exp
YkgS_stop,26.420303,7.736857,exp
YkgS_stop,27.040718,7.7405157,exp
YkgS_stop,19.939531,7.749408,exp
YkgS_stop,23.752356,7.774237,exp
YkgS_stop,29.02305,7.7904186,exp
YkgS_stop,41.286377,7.793994,exp
YkgS_stop,34.26278,7.8059855,exp
YkgS_stop,34.323532,7.8079495,exp
YkgS_stop,32.648857,7.8080215,exp
YkgS_stop,31.752398,7.827975,exp
YkgS_stop,27.052408,7.845852,exp
YkgS_stop,20.203003,7.8554535,exp
YkgS_stop,23.311836,7.860241,exp
YkgS_stop,43.617184,7.8883862,exp
YkgS_stop,23.708473,7.918578,exp
YkgS_stop,24.547693,7.9323363,exp
YkgS_stop,35.04538,7.945633,exp
YkgS_stop,28.946775,7.9481187,exp
YkgS_stop,22.100262,7.9482017,exp
YkgS_stop,22.811476,7.9529347,exp
YkgS_stop,23.781088,7.955143,exp
YkgS_stop,20.107557,7.975341,exp
YkgS_stop,25.696745,7.977024,exp
YkgS_stop,27.107353,7.993069,exp
YkgS_stop,23.923603,8.017953,exp
YkgS_stop,21.107235,8.021807,exp
YkgS_stop,29.671394,8.037689,exp
YkgS_stop,35.794483,8.047304,exp
YkgS_stop,36.02125,8.061863,exp
YkgS_stop,27.09711,8.083784,exp
YkgS_stop,21.622663,8.130239,exp
YkgS_stop,27.902676,8.146748,exp
YkgS_stop,23.533133,8.174503,exp
YkgS_stop,18.939545,8.193509,exp
YkgS_stop,30.61456,8.205886,exp
YkgS_stop,24.320845,8.2091255,exp
YkgS_stop,25.369493,8.259365,exp
YkgS_stop,28.753647,8.277521,exp
YkgS_stop,27.728653,8.279839,exp
YkgS_stop,25.29908,8.291324,exp
YkgS_stop,24.392128,8.366014,exp
YkgS_stop,22.33991,8.39874,exp
YkgS_stop,19.93562,8.402831,exp
YkgS_stop,27.148008,8.438894,exp
YkgS_stop,20.962679,8.447251,exp
YkgS_stop,21.413506,8.456799,exp
YkgS_stop,27.96955,8.458072,exp
YkgS_stop,31.854473,8.459549,exp
YkgS_stop,19.189642,8.466244,exp
YkgS_stop,19.385403,8.503274,exp
YkgS_stop,20.442822,8.505574,exp
YkgS_stop,20.334814,8.5372305,exp
YkgS_stop,22.729841,8.548405,exp
YkgS_stop,24.15944,8.555387,exp
YkgS_stop,22.194006,8.609571,exp
YkgS_stop,19.481049,8.6138315,exp
YkgS_stop,28.103819,8.618865,exp
YkgS_stop,19.247555,8.676316,exp
YkgS_stop,18.96876,8.692927,exp
YkgS_stop,19.78467,8.742089,exp
YkgS_stop,24.946827,8.793849,exp
YkgS_stop,25.61591,8.88055,exp
YkgS_stop,25.302795,8.884093,exp
YkgS_stop,17.665901,8.910906,exp
YkgS_stop,23.823095,8.921049,exp
YkgS_stop,31.617071,8.971154,exp
YkgS_stop,32.012367,8.994723,exp
YkgS_stop,19.4622,9.099986,exp
YkgS_stop,30.269089,9.213481,exp
YkgS_stop,15.638402,9.219889,exp
YkgS_stop,22.537685,9.44562,exp
YkgS_stop,18.481745,9.555735,exp
YkgS_stop,16.7227,9.942483,exp
YkgS_stop,24.545177,10.827487,exp
PmrR_stop,19.083914,6.7093883,exp
PmrR_stop,34.190613,6.7141957,exp
PmrR_stop,33.489346,6.754063,exp
PmrR_stop,38.32027,6.789771,exp
PmrR_stop,26.956644,6.8205338,exp
PmrR_stop,33.58209,6.8244953,exp
PmrR_stop,28.749872,6.8304725,exp
PmrR_stop,27.508709,6.8684545,exp
PmrR_stop,24.477587,6.898665,exp
PmrR_stop,33.12055,6.9027686,exp
PmrR_stop,34.865715,6.9164963,exp
PmrR_stop,24.489613,6.916725,exp
PmrR_stop,32.901306,6.920143,exp
PmrR_stop,39.333683,6.925208,exp
PmrR_stop,31.536997,6.946949,exp
PmrR_stop,41.68808,6.991783,exp
PmrR_stop,28.585283,7.0384426,exp
PmrR_stop,26.403273,7.0423536,exp
PmrR_stop,25.306524,7.064475,exp
PmrR_stop,28.29308,7.0856314,exp
PmrR_stop,23.195635,7.090613,exp
PmrR_stop,34.55752,7.123964,exp
PmrR_stop,34.78767,7.1431203,exp
PmrR_stop,31.487087,7.162384,exp
PmrR_stop,22.932652,7.1750326,exp
PmrR_stop,34.294632,7.2099004,exp
PmrR_stop,23.84568,7.2399645,exp
PmrR_stop,28.787334,7.25607,exp
PmrR_stop,35.747887,7.261458,exp
PmrR_stop,28.331774,7.287092,exp
PmrR_stop,31.049686,7.3034544,exp
PmrR_stop,45.67532,7.3055725,exp
PmrR_stop,27.597403,7.3157725,exp
PmrR_stop,34.35996,7.320788,exp
PmrR_stop,20.046406,7.330082,exp
PmrR_stop,27.950111,7.334262,exp
PmrR_stop,26.702177,7.3383107,exp
PmrR_stop,23.701902,7.3401327,exp
PmrR_stop,20.56559,7.3673882,exp
PmrR_stop,36.54767,7.3953934,exp
PmrR_stop,41.59313,7.395453,exp
PmrR_stop,37.19824,7.401001,exp
PmrR_stop,33.583187,7.411929,exp
PmrR_stop,26.02334,7.413372,exp
PmrR_stop,26.041485,7.4150233,exp
PmrR_stop,32.928402,7.435686,exp
PmrR_stop,39.913895,7.4481535,exp
PmrR_stop,24.45408,7.4580007,exp
PmrR_stop,22.13271,7.4599657,exp
PmrR_stop,39.133533,7.4650135,exp
PmrR_stop,36.344376,7.468483,exp
PmrR_stop,28.960854,7.4858947,exp
PmrR_stop,38.0541,7.4935484,exp
PmrR_stop,24.63964,7.5048895,exp
PmrR_stop,31.112144,7.5079656,exp
PmrR_stop,27.645626,7.5256352,exp
PmrR_stop,24.190704,7.5317054,exp
PmrR_stop,24.446852,7.533532,exp
PmrR_stop,20.91425,7.543248,exp
PmrR_stop,31.679037,7.544413,exp
PmrR_stop,37.43472,7.553702,exp
PmrR_stop,33.281548,7.5581307,exp
PmrR_stop,39.79733,7.5607457,exp
PmrR_stop,29.174747,7.56177,exp
PmrR_stop,22.612865,7.5695167,exp
PmrR_stop,42.583023,7.573685,exp
PmrR_stop,17.713556,7.5820312,exp
PmrR_stop,22.081516,7.588052,exp
PmrR_stop,20.868547,7.59837,exp
PmrR_stop,31.754688,7.601859,exp
PmrR_stop,35.736023,7.60867,exp
PmrR_stop,32.75916,7.6155286,exp
PmrR_stop,23.749737,7.616382,exp
PmrR_stop,31.488012,7.619124,exp
PmrR_stop,42.10298,7.627589,exp
PmrR_stop,39.185173,7.638555,exp
PmrR_stop,48.600792,7.647383,exp
PmrR_stop,28.774181,7.655374,exp
PmrR_stop,28.243883,7.6683507,exp
PmrR_stop,33.056152,7.676509,exp
PmrR_stop,34.92887,7.677331,exp
PmrR_stop,26.330254,7.6829224,exp
PmrR_stop,33.932644,7.700391,exp
PmrR_stop,24.221716,7.7044706,exp
PmrR_stop,34.131744,7.706936,exp
PmrR_stop,31.83488,7.710034,exp
PmrR_stop,23.913563,7.719244,exp
PmrR_stop,39.17042,7.7279377,exp
PmrR_stop,23.582006,7.74283,exp
PmrR_stop,22.868511,7.743613,exp
PmrR_stop,29.255304,7.7456927,exp
PmrR_stop,25.467566,7.7562604,exp
PmrR_stop,19.188763,7.764394,exp
PmrR_stop,40.282322,7.7646475,exp
PmrR_stop,34.300465,7.7696414,exp
PmrR_stop,28.754332,7.7728667,exp
PmrR_stop,19.904907,7.7836285,exp
PmrR_stop,21.797972,7.7915573,exp
PmrR_stop,28.140636,7.7940326,exp
PmrR_stop,26.80191,7.79907,exp
PmrR_stop,34.534733,7.8000317,exp
PmrR_stop,22.982227,7.8084083,exp
PmrR_stop,25.870274,7.8154764,exp
PmrR_stop,28.144495,7.8160343,exp
PmrR_stop,35.681015,7.8271527,exp
PmrR_stop,31.474194,7.8290997,exp
PmrR_stop,21.791832,7.83208,exp
PmrR_stop,24.081388,7.838644,exp
PmrR_stop,33.800556,7.842105,exp
PmrR_stop,22.575214,7.8474503,exp
PmrR_stop,39.559948,7.8518953,exp
PmrR_stop,18.74671,7.855427,exp
PmrR_stop,27.961117,7.8559933,exp
PmrR_stop,31.913229,7.862102,exp
PmrR_stop,37.19406,7.866843,exp
PmrR_stop,26.635208,7.8709164,exp
PmrR_stop,20.528038,7.8967524,exp
PmrR_stop,36.53561,7.90505,exp
PmrR_stop,22.804522,7.914636,exp
PmrR_stop,25.247644,7.919812,exp
PmrR_stop,26.912397,7.9302816,exp
PmrR_stop,21.157955,7.9310293,exp
PmrR_stop,28.086525,7.935619,exp
PmrR_stop,32.162365,7.941512,exp
PmrR_stop,29.293276,7.9534807,exp
PmrR_stop,21.962873,7.954228,exp
PmrR_stop,26.465374,7.9558716,exp
PmrR_stop,33.34538,7.9642653,exp
PmrR_stop,27.186726,7.970449,exp
PmrR_stop,33.440594,7.971076,exp
PmrR_stop,21.269007,7.974417,exp
PmrR_stop,35.07485,7.979904,exp
PmrR_stop,36.62413,7.984221,exp
PmrR_stop,20.82673,7.9896584,exp
PmrR_stop,18.964046,7.993932,exp
PmrR_stop,32.580444,7.996866,exp
PmrR_stop,27.759468,8.003924,exp
PmrR_stop,25.88205,8.006306,exp
PmrR_stop,23.552841,8.017306,exp
PmrR_stop,22.235107,8.018624,exp
PmrR_stop,32.895287,8.021576,exp
PmrR_stop,21.91316,8.02452,exp
PmrR_stop,22.646637,8.02716,exp
PmrR_stop,24.617308,8.036446,exp
PmrR_stop,36.11687,8.040068,exp
PmrR_stop,27.794254,8.041897,exp
PmrR_stop,28.149399,8.04373,exp
PmrR_stop,22.55388,8.045451,exp
PmrR_stop,20.483545,8.056954,exp
PmrR_stop,33.14252,8.077566,exp
PmrR_stop,33.216,8.078595,exp
PmrR_stop,32.097374,8.086406,exp
PmrR_stop,29.893166,8.087202,exp
PmrR_stop,40.579136,8.091065,exp
PmrR_stop,21.460148,8.093323,exp
PmrR_stop,35.784496,8.095979,exp
PmrR_stop,27.086012,8.102971,exp
PmrR_stop,29.185719,8.10988,exp
PmrR_stop,30.749908,8.111491,exp
PmrR_stop,22.175491,8.119042,exp
PmrR_stop,16.1819,8.129232,exp
PmrR_stop,34.101837,8.140798,exp
PmrR_stop,22.196466,8.145383,exp
PmrR_stop,23.705517,8.149725,exp
PmrR_stop,33.532547,8.16214,exp
PmrR_stop,32.115852,8.167169,exp
PmrR_stop,41.024353,8.168079,exp
PmrR_stop,33.376213,8.173556,exp
PmrR_stop,34.278202,8.174296,exp
PmrR_stop,25.080343,8.194749,exp
PmrR_stop,26.141565,8.205577,exp
PmrR_stop,23.002867,8.226922,exp
PmrR_stop,27.60329,8.238808,exp
PmrR_stop,23.098629,8.240998,exp
PmrR_stop,39.436554,8.243745,exp
PmrR_stop,29.542639,8.244175,exp
PmrR_stop,28.09175,8.244495,exp
PmrR_stop,33.87459,8.248947,exp
PmrR_stop,22.851744,8.255809,exp
PmrR_stop,26.64903,8.259524,exp
PmrR_stop,33.108192,8.261022,exp
PmrR_stop,21.855566,8.27569,exp
PmrR_stop,23.425476,8.275724,exp
PmrR_stop,32.31681,8.284933,exp
PmrR_stop,31.427559,8.287746,exp
PmrR_stop,28.43804,8.313916,exp
PmrR_stop,35.760666,8.329425,exp
PmrR_stop,20.584415,8.336624,exp
PmrR_stop,28.94663,8.347255,exp
PmrR_stop,27.146559,8.364421,exp
PmrR_stop,28.257278,8.36664,exp
PmrR_stop,27.184933,8.384665,exp
PmrR_stop,21.233805,8.385672,exp
PmrR_stop,38.51229,8.398373,exp
PmrR_stop,26.452814,8.40593,exp
PmrR_stop,22.829218,8.406614,exp
PmrR_stop,21.92214,8.413777,exp
PmrR_stop,29.173965,8.414689,exp
PmrR_stop,28.8313,8.417307,exp
PmrR_stop,37.873203,8.420938,exp
PmrR_stop,25.569157,8.423424,exp
PmrR_stop,24.331657,8.425495,exp
PmrR_stop,24.904564,8.445337,exp
PmrR_stop,22.014376,8.450151,exp
PmrR_stop,38.700577,8.459599,exp
PmrR_stop,23.038258,8.460464,exp
PmrR_stop,24.29855,8.462615,exp
PmrR_stop,23.87361,8.46389,exp
PmrR_stop,23.560068,8.469121,exp
PmrR_stop,25.68965,8.475672,exp
PmrR_stop,26.660456,8.479096,exp
PmrR_stop,20.265646,8.504715,exp
PmrR_stop,17.335913,8.5173855,exp
PmrR_stop,23.000875,8.524065,exp
PmrR_stop,18.310486,8.528445,exp
PmrR_stop,19.363941,8.529135,exp
PmrR_stop,30.536121,8.537488,exp
PmrR_stop,40.055187,8.589042,exp
PmrR_stop,21.265507,8.589748,exp
PmrR_stop,25.291847,8.599496,exp
PmrR_stop,20.864088,8.602451,exp
PmrR_stop,32.96271,8.6057825,exp
PmrR_stop,22.098927,8.606754,exp
PmrR_stop,22.756277,8.611578,exp
PmrR_stop,20.492012,8.621972,exp
PmrR_stop,30.167795,8.624247,exp
PmrR_stop,31.388988,8.633606,exp
PmrR_stop,24.978783,8.640088,exp
PmrR_stop,19.343231,8.64159,exp
PmrR_stop,24.122149,8.645861,exp
PmrR_stop,22.661652,8.647608,exp
PmrR_stop,26.56829,8.652958,exp
PmrR_stop,19.81388,8.654114,exp
PmrR_stop,26.51022,8.668718,exp
PmrR_stop,25.991465,8.679201,exp
PmrR_stop,22.489477,8.683974,exp
PmrR_stop,20.681633,8.692523,exp
PmrR_stop,32.695503,8.700003,exp
PmrR_stop,18.890781,8.753693,exp
PmrR_stop,18.617302,8.755049,exp
PmrR_stop,16.791271,8.770049,exp
PmrR_stop,19.455547,8.771265,exp
PmrR_stop,21.914562,8.783646,exp
PmrR_stop,23.670914,8.789133,exp
PmrR_stop,24.306427,8.820042,exp
PmrR_stop,21.94596,8.835398,exp
PmrR_stop,41.58397,8.86344,exp
PmrR_stop,22.602755,8.888536,exp
PmrR_stop,26.418736,8.90115,exp
PmrR_stop,22.297647,8.946618,exp
PmrR_stop,22.401577,8.955407,exp
PmrR_stop,21.033861,8.995185,exp
PmrR_stop,20.230528,9.011312,exp
PmrR_stop,29.55686,9.028892,exp
PmrR_stop,16.404161,9.110994,exp
PmrR_stop,28.980978,9.147266,exp
PmrR_stop,18.784315,9.158455,exp
PmrR_stop,19.57572,9.217166,exp
PmrR_stop,33.310574,9.272917,exp
PmrR_stop,20.9623,9.282395,exp
PmrR_stop,18.775301,9.369228,exp
PmrR_stop,24.115059,9.415974,exp
PmrR_stop,26.771639,9.445231,exp
PmrR_stop,28.22657,9.520567,exp
PmrR_stop,27.174408,10.589569,exp
YoaI_stop,27.821701,6.325823,exp
YoaI_stop,48.861675,6.3545775,exp
YoaI_stop,32.92921,6.462591,exp
YoaI_stop,39.34007,6.4866395,exp
YoaI_stop,40.428047,6.5528955,exp
YoaI_stop,36.842503,6.5875325,exp
YoaI_stop,29.94717,6.612773,exp
YoaI_stop,41.38899,6.6492057,exp
YoaI_stop,33.869,6.7045665,exp
YoaI_stop,37.375343,6.734762,exp
YoaI_stop,39.479137,6.7988234,exp
YoaI_stop,25.183107,6.853103,exp
YoaI_stop,32.480576,6.9171643,exp
YoaI_stop,39.148636,6.962982,exp
YoaI_stop,38.84309,6.983087,exp
YoaI_stop,42.43536,7.0013723,exp
YoaI_stop,35.425606,7.0532894,exp
YoaI_stop,33.876736,7.0554037,exp
YoaI_stop,33.734642,7.064328,exp
YoaI_stop,30.426966,7.1064367,exp
YoaI_stop,32.543247,7.114439,exp
YoaI_stop,32.65165,7.125943,exp
YoaI_stop,36.822247,7.1656976,exp
YoaI_stop,31.32496,7.189945,exp
YoaI_stop,20.500128,7.1911006,exp
YoaI_stop,31.540104,7.193151,exp
YoaI_stop,32.55897,7.2023745,exp
YoaI_stop,37.774837,7.2132483,exp
YoaI_stop,32.41638,7.2403445,exp
YoaI_stop,32.989014,7.2469263,exp
YoaI_stop,18.771776,7.262093,exp
YoaI_stop,28.391804,7.3017445,exp
YoaI_stop,25.596153,7.312482,exp
YoaI_stop,24.96303,7.3194833,exp
YoaI_stop,29.257008,7.329003,exp
YoaI_stop,28.73633,7.342892,exp
YoaI_stop,30.919977,7.3575954,exp
YoaI_stop,31.02312,7.3937383,exp
YoaI_stop,29.51008,7.4121175,exp
YoaI_stop,22.952917,7.414577,exp
YoaI_stop,34.55101,7.4233294,exp
YoaI_stop,34.824783,7.429528,exp
YoaI_stop,23.766726,7.433225,exp
YoaI_stop,25.725828,7.4362283,exp
YoaI_stop,36.91756,7.4550266,exp
YoaI_stop,29.316498,7.465081,exp
YoaI_stop,55.69056,7.4885116,exp
YoaI_stop,26.826452,7.4946833,exp
YoaI_stop,23.90642,7.5052824,exp
YoaI_stop,31.188747,7.525468,exp
YoaI_stop,30.233364,7.5298586,exp
YoaI_stop,32.006416,7.5325685,exp
YoaI_stop,25.813808,7.5404773,exp
YoaI_stop,30.650536,7.5544705,exp
YoaI_stop,21.111761,7.573567,exp
YoaI_stop,32.875183,7.5737324,exp
YoaI_stop,36.87943,7.5779357,exp
YoaI_stop,23.246088,7.5827055,exp
YoaI_stop,33.275425,7.5938954,exp
YoaI_stop,39.751263,7.6005816,exp
YoaI_stop,26.104244,7.6091833,exp
YoaI_stop,25.817421,7.614069,exp
YoaI_stop,34.268665,7.6529913,exp
YoaI_stop,22.969526,7.653003,exp
YoaI_stop,31.725767,7.6538563,exp
YoaI_stop,23.394289,7.658164,exp
YoaI_stop,33.051964,7.663531,exp
YoaI_stop,33.457096,7.667923,exp
YoaI_stop,29.864141,7.6691413,exp
YoaI_stop,24.639086,7.677432,exp
YoaI_stop,26.590229,7.6942577,exp
YoaI_stop,28.874855,7.7161045,exp
YoaI_stop,25.199009,7.7299075,exp
YoaI_stop,22.738604,7.745224,exp
YoaI_stop,18.897213,7.7457266,exp
YoaI_stop,25.98509,7.7494574,exp
YoaI_stop,22.885279,7.764862,exp
YoaI_stop,27.005358,7.8083434,exp
YoaI_stop,24.778343,7.822994,exp
YoaI_stop,26.16108,7.824116,exp
YoaI_stop,26.341578,7.8265586,exp
YoaI_stop,23.181929,7.834287,exp
YoaI_stop,35.537914,7.835216,exp
YoaI_stop,27.13794,7.8434653,exp
YoaI_stop,30.291393,7.8530383,exp
YoaI_stop,25.601978,7.8566976,exp
YoaI_stop,41.868107,7.8695364,exp
YoaI_stop,31.020685,7.8722906,exp
YoaI_stop,26.66251,7.8726025,exp
YoaI_stop,26.668745,7.874357,exp
YoaI_stop,20.439857,7.8876605,exp
YoaI_stop,20.795465,7.903809,exp
YoaI_stop,24.05439,7.907589,exp
YoaI_stop,20.198017,7.9166765,exp
YoaI_stop,31.271,7.922603,exp
YoaI_stop,23.351768,7.932409,exp
YoaI_stop,23.603079,7.9466105,exp
YoaI_stop,25.24725,7.9515033,exp
YoaI_stop,26.158348,7.957535,exp
YoaI_stop,34.01428,7.9602165,exp
YoaI_stop,20.908213,7.977717,exp
YoaI_stop,26.673103,7.980926,exp
YoaI_stop,28.175985,7.981588,exp
YoaI_stop,22.595947,7.985198,exp
YoaI_stop,29.032774,7.9860845,exp
YoaI_stop,19.25212,7.988907,exp
YoaI_stop,24.996386,7.998999,exp
YoaI_stop,36.918552,8.020213,exp
YoaI_stop,24.438833,8.022293,exp
YoaI_stop,32.292007,8.026249,exp
YoaI_stop,22.545565,8.059205,exp
YoaI_stop,25.893278,8.06781,exp
YoaI_stop,25.910908,8.072559,exp
YoaI_stop,24.070112,8.083075,exp
YoaI_stop,24.848932,8.083151,exp
YoaI_stop,30.888609,8.083985,exp
YoaI_stop,31.075293,8.085278,exp
YoaI_stop,24.240898,8.086762,exp
YoaI_stop,20.70498,8.096828,exp
YoaI_stop,26.004068,8.117168,exp
YoaI_stop,21.249628,8.123884,exp
YoaI_stop,41.37584,8.141452,exp
YoaI_stop,21.785532,8.149957,exp
YoaI_stop,21.835299,8.155809,exp
YoaI_stop,26.920334,8.156169,exp
YoaI_stop,48.075733,8.157753,exp
YoaI_stop,27.046225,8.157932,exp
YoaI_stop,27.955038,8.162477,exp
YoaI_stop,19.499352,8.169342,exp
YoaI_stop,24.456617,8.171018,exp
YoaI_stop,28.569105,8.175686,exp
YoaI_stop,34.373386,8.176271,exp
YoaI_stop,21.851257,8.178916,exp
YoaI_stop,31.354353,8.186735,exp
YoaI_stop,21.21669,8.192628,exp
YoaI_stop,22.344673,8.195545,exp
YoaI_stop,36.75604,8.19659,exp
YoaI_stop,17.793987,8.206783,exp
YoaI_stop,39.40281,8.218788,exp
YoaI_stop,20.433304,8.222562,exp
YoaI_stop,18.939144,8.232805,exp
YoaI_stop,28.03636,8.2353735,exp
YoaI_stop,21.15481,8.236339,exp
YoaI_stop,25.101963,8.252195,exp
YoaI_stop,26.506554,8.252762,exp
YoaI_stop,23.31527,8.289761,exp
YoaI_stop,26.04829,8.297356,exp
YoaI_stop,33.1013,8.308427,exp
YoaI_stop,22.890055,8.319493,exp
YoaI_stop,22.759535,8.325333,exp
YoaI_stop,18.789295,8.326702,exp
YoaI_stop,21.37966,8.34276,exp
YoaI_stop,26.145136,8.354973,exp
YoaI_stop,21.773317,8.365936,exp
YoaI_stop,24.909565,8.384429,exp
YoaI_stop,25.054813,8.391682,exp
YoaI_stop,36.14721,8.403543,exp
YoaI_stop,27.558897,8.434156,exp
YoaI_stop,25.94047,8.436142,exp
YoaI_stop,28.204311,8.436373,exp
YoaI_stop,17.700745,8.447785,exp
YoaI_stop,28.94494,8.454252,exp
YoaI_stop,23.828209,8.4644985,exp
YoaI_stop,23.893965,8.465029,exp
YoaI_stop,21.601917,8.470279,exp
YoaI_stop,20.826805,8.48119,exp
YoaI_stop,16.95499,8.493546,exp
YoaI_stop,22.04994,8.4981365,exp
YoaI_stop,21.755104,8.502332,exp
YoaI_stop,23.30455,8.51126,exp
YoaI_stop,28.09954,8.520269,exp
YoaI_stop,22.640348,8.541955,exp
YoaI_stop,29.395824,8.550393,exp
YoaI_stop,22.028435,8.558953,exp
YoaI_stop,23.090158,8.591755,exp
YoaI_stop,22.93164,8.595816,exp
YoaI_stop,17.65527,8.616432,exp
YoaI_stop,18.07641,8.620623,exp
YoaI_stop,20.554544,8.626826,exp
YoaI_stop,20.618057,8.626845,exp
YoaI_stop,26.372492,8.632709,exp
YoaI_stop,23.733627,8.676119,exp
YoaI_stop,34.047756,8.681181,exp
YoaI_stop,20.966694,8.687763,exp
YoaI_stop,29.357512,8.705156,exp
YoaI_stop,32.174015,8.711461,exp
YoaI_stop,23.498789,8.713513,exp
YoaI_stop,39.95233,8.736188,exp
YoaI_stop,22.576273,8.753417,exp
YoaI_stop,19.446703,8.764172,exp
YoaI_stop,20.83769,8.77917,exp
YoaI_stop,21.644154,8.787806,exp
YoaI_stop,19.946463,8.814661,exp
YoaI_stop,26.869804,8.849017,exp
YoaI_stop,16.50205,8.857969,exp
YoaI_stop,20.944054,8.885313,exp
YoaI_stop,20.807083,8.88725,exp
YoaI_stop,21.886806,8.920921,exp
YoaI_stop,22.590757,8.966627,exp
YoaI_stop,28.879396,9.036424,exp
YoaI_stop,24.268213,9.085373,exp
YoaI_stop,22.056456,9.133273,exp
YoaI_stop,23.962471,9.134821,exp
YoaI_stop,33.83765,9.20293,exp
YoaI_stop,25.983994,9.250592,exp
YoaI_stop,39.892246,9.341001,exp
YoaI_stop,27.955883,9.822458,exp
YoaI_stop,31.121933,9.866536,exp
YoaI_stop,18.497623,11.648935,exp
YmiA_stop,14.286249,6.134583,exp
YmiA_stop,14.884371,8.025303,exp
YmiA_stop,16.076454,11.333621,exp
YmiA_stop,16.633629,8.340195,exp
YmiA_stop,16.901625,8.679298,exp
YmiA_stop,17.288984,8.016338,exp
YmiA_stop,17.8685,8.717047,exp
YmiA_stop,18.587864,7.8740177,exp
YmiA_stop,18.615362,8.414432,exp
YmiA_stop,18.827377,8.220804,exp
YmiA_stop,18.891397,8.145092,exp
YmiA_stop,18.924877,7.631675,exp
YmiA_stop,19.496067,9.715776,exp
YmiA_stop,19.5822,11.508066,exp
YmiA_stop,19.609514,9.044866,exp
YmiA_stop,20.514065,8.222516,exp
YmiA_stop,20.747744,8.1950245,exp
YmiA_stop,21.323915,8.150204,exp
YmiA_stop,21.380913,7.977065,exp
YmiA_stop,21.630732,8.172308,exp
YmiA_stop,21.662466,8.229824,exp
YmiA_stop,21.96493,8.518652,exp
YmiA_stop,22.437624,8.488299,exp
YmiA_stop,22.438599,7.635254,exp
YmiA_stop,22.576126,7.5388308,exp
YmiA_stop,22.59987,8.864301,exp
YmiA_stop,22.671398,8.514148,exp
YmiA_stop,22.850767,7.718213,exp
YmiA_stop,22.907505,8.543652,exp
YmiA_stop,22.987003,8.535335,exp
YmiA_stop,23.03946,9.783222,exp
YmiA_stop,23.169535,8.972189,exp
YmiA_stop,23.29068,7.9846816,exp
YmiA_stop,23.378494,8.86924,exp
YmiA_stop,23.635159,7.5732584,exp
YmiA_stop,23.663845,8.930153,exp
YmiA_stop,23.718836,8.135846,exp
YmiA_stop,23.725758,7.9633365,exp
YmiA_stop,23.899094,8.793741,exp
YmiA_stop,23.966475,8.208595,exp
YmiA_stop,24.178106,8.536085,exp
YmiA_stop,24.394318,8.251788,exp
